met_file,case_dir,case_type,parameter,value,section,title,statistic%,EAB,LPZ
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.1830683749612945e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,2.8057822873961413e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,6.942446475477482e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,1.955070842996065e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.5611802811909e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,0.00010494215530343354
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.8166943846154027e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,4.104299478058238e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,7.317829295061529e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.764025364536792e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.434241418493912e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00011911911860806867,5.045285070082173e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,2.8961743737454526e-05,1.2986420188099146e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,6.064500666980166e-06,2.8978108730370877e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,6.0760714404750615e-05,2.5821816961979493e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.287617462570779e-05,9.9026592579321e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,4.116642230655998e-06,1.7877932805276942e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,3.8632664654869586e-05,1.6215015421039425e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.6767777196946554e-05,8.452992915408686e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.748622702914872e-06,1.5705994655945688e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3250p0,sensitivity,receptor_distance_max,3250.0,overall_site,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.5611802811909e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,4.1753395635169e-05,1.6485766536789015e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,8.405516382481437e-06,4.836535481445026e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.0000000116860974e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,2.1532548998948187e-05,7.567899501736974e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,5.9646099543897435e-06,2.9296884349605534e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,2.9106297461112263e-07,1.0000000116860974e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,1.3253818906378001e-05,7.82138067734195e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,3.735530526682851e-06,1.639917627471732e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,4.3452595832604857e-07,2.3598325071816362e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,8.22584297566209e-06,5.292122750688577e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,1.6827593753987458e-06,6.709320814479725e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.0388762322909315e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,2.558904043326038e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,6.324463015516812e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,1.8255676081935235e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.3736494370041328e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,9.591531852493063e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.7037209545378573e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,3.8596467675233725e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,6.733517511747777e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.6506312022102065e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.178652943664929e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00011911911860806867,4.664548032451421e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,2.8961743737454526e-05,1.198949303216068e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,6.064500666980166e-06,2.7251014671492158e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,6.0760714404750615e-05,2.3691169189987704e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.287617462570779e-05,9.105752724281047e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,4.116642230655998e-06,1.6668923308316153e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,3.8632664654869586e-05,1.4791991816309746e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.6767777196946554e-05,7.744937647657935e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.748622702914872e-06,1.4584065866074525e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3500p0,sensitivity,receptor_distance_max,3500.0,overall_site,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.3736494370041328e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,4.1753395635169e-05,1.5035198885016143e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,8.405516382481437e-06,4.591425295075169e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.0000000116860974e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,2.1532548998948187e-05,7.421891041303752e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,5.9646099543897435e-06,2.797742126858793e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,2.9106297461112263e-07,1.0000000116860974e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\receptor_distance_max_3750p0,sensitivity,receptor_distance_max,3750.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,1.3253818906378001e-05,7.13318422640441e-06
